video-id,t-start,t-end,label
video_validation_0000163,37.200000,41.200000,Diving
video_validation_0000163,53.600000,57.600000,Diving
video_validation_0000163,94.000000,98.100000,Diving
video_validation_0000163,104.600000,107.300000,Diving
video_validation_0000163,127.900000,131.500000,Diving
video_validation_0000163,148.700000,157.000000,Diving
video_validation_0000163,172.800000,177.000000,Diving
video_validation_0000202,4.400000,6.200000,Diving
video_validation_0000202,27.800000,37.900000,Diving
video_validation_0000202,43.500000,46.100000,Diving
video_validation_0000202,48.900000,51.200000,Diving
video_validation_0000202,58.200000,62.600000,Diving
video_validation_0000202,68.300000,70.000000,Diving
video_validation_0000202,72.800000,74.800000,Diving
video_validation_0000202,79.100000,80.600000,Diving
video_validation_0000202,82.800000,86.600000,Diving
video_validation_0000202,98.900000,101.700000,Diving
video_validation_0000202,111.700000,113.800000,Diving
video_validation_0000202,119.600000,122.200000,Diving
video_validation_0000202,132.000000,135.100000,Diving
video_validation_0000202,140.500000,141.700000,Diving
video_validation_0000202,146.600000,148.700000,Diving
video_validation_0000202,151.300000,153.000000,Diving
video_validation_0000202,154.900000,156.600000,Diving
video_validation_0000202,164.300000,169.100000,Diving
video_validation_0000202,174.100000,176.000000,Diving
video_validation_0000202,178.500000,181.900000,Diving
video_validation_0000202,185.700000,188.300000,Diving
video_validation_0000282,7.700000,15.500000,GolfSwing
video_validation_0000282,29.300000,32.400000,GolfSwing
video_validation_0000282,32.800000,35.800000,GolfSwing
video_validation_0000059,4.900000,6.700000,Billiards
video_validation_0000059,25.600000,27.200000,Billiards
video_validation_0000059,42.600000,44.300000,Billiards
video_validation_0000059,68.500000,70.300000,Billiards
video_validation_0000059,82.800000,84.400000,Billiards
video_validation_0000059,90.800000,91.300000,Billiards
video_validation_0000059,104.200000,104.800000,Billiards
video_validation_0000059,112.100000,113.000000,Billiards
video_validation_0000059,132.600000,134.000000,Billiards
video_validation_0000059,145.500000,146.400000,Billiards
video_validation_0000059,170.600000,172.000000,Billiards
video_validation_0000059,183.300000,183.800000,Billiards
video_validation_0000059,200.700000,204.500000,Billiards
video_validation_0000059,213.400000,215.000000,Billiards
video_validation_0000059,123.000000,124.700000,Billiards
video_validation_0000205,0.000000,3.200000,Diving
video_validation_0000205,3.800000,4.300000,Diving
video_validation_0000205,5.000000,11.300000,Diving
video_validation_0000205,11.700000,17.700000,Diving
video_validation_0000205,18.800000,24.600000,Diving
video_validation_0000205,25.100000,31.600000,Diving
video_validation_0000205,32.000000,34.800000,Diving
video_validation_0000205,35.200000,38.000000,Diving
video_validation_0000205,39.100000,44.500000,Diving
video_validation_0000205,44.600000,50.000000,Diving
video_validation_0000205,50.400000,52.500000,Diving
video_validation_0000205,53.400000,55.500000,Diving
video_validation_0000205,56.600000,58.700000,Diving
video_validation_0000205,59.600000,61.600000,Diving
video_validation_0000205,63.200000,65.600000,Diving
video_validation_0000205,68.100000,70.500000,Diving
video_validation_0000205,72.600000,74.500000,Diving
video_validation_0000205,76.000000,78.800000,Diving
video_validation_0000205,79.900000,82.800000,Diving
video_validation_0000205,83.800000,87.000000,Diving
video_validation_0000205,87.900000,91.400000,Diving
video_validation_0000205,93.800000,95.600000,Diving
video_validation_0000205,97.400000,100.000000,Diving
video_validation_0000205,101.400000,103.600000,Diving
video_validation_0000205,105.000000,107.600000,Diving
video_validation_0000205,109.700000,111.600000,Diving
video_validation_0000205,112.200000,114.200000,Diving
video_validation_0000205,115.400000,117.400000,Diving
video_validation_0000205,119.200000,121.200000,Diving
video_validation_0000205,122.500000,124.800000,Diving
video_validation_0000205,126.200000,138.600000,Diving
video_validation_0000205,140.000000,142.300000,Diving
video_validation_0000205,143.100000,145.300000,Diving
video_validation_0000205,146.400000,149.200000,Diving
video_validation_0000205,149.800000,152.200000,Diving
video_validation_0000205,153.000000,155.800000,Diving
video_validation_0000205,157.100000,159.600000,Diving
video_validation_0000205,160.500000,162.800000,Diving
video_validation_0000205,163.500000,165.700000,Diving
video_validation_0000205,166.600000,169.900000,Diving
