video-id,t-start,t-end,label
video_validation_0000365,18.100000,24.300000,HighJump
video_validation_0000365,29.600000,33.300000,HighJump
video_validation_0000365,69.700000,77.300000,HighJump
video_validation_0000365,80.800000,84.300000,HighJump
video_validation_0000365,110.400000,116.200000,HighJump
video_validation_0000365,145.300000,151.200000,HighJump
video_validation_0000365,192.900000,198.500000,HighJump
video_validation_0000365,213.000000,219.900000,HighJump
video_validation_0000664,20.400000,29.900000,PoleVault
video_validation_0000664,33.800000,37.800000,PoleVault
video_validation_0000664,43.500000,49.200000,PoleVault
video_validation_0000664,53.000000,59.300000,PoleVault
video_validation_0000664,63.900000,68.600000,PoleVault
video_validation_0000664,72.700000,78.800000,PoleVault
video_validation_0000664,85.400000,93.100000,PoleVault
video_validation_0000664,97.600000,105.000000,PoleVault
video_validation_0000931,31.400000,34.000000,TennisSwing
video_validation_0000931,34.500000,37.100000,TennisSwing
video_validation_0000931,38.800000,40.500000,TennisSwing
video_validation_0000931,57.500000,59.200000,TennisSwing
video_validation_0000931,61.600000,64.400000,TennisSwing
video_validation_0000931,65.400000,67.100000,TennisSwing
video_validation_0000163,37.200000,41.200000,CliffDiving
video_validation_0000163,53.600000,57.600000,CliffDiving
video_validation_0000163,94.000000,98.100000,CliffDiving
video_validation_0000163,104.600000,107.300000,CliffDiving
video_validation_0000163,127.900000,131.500000,CliffDiving
video_validation_0000163,148.700000,157.000000,CliffDiving
video_validation_0000163,172.800000,177.000000,CliffDiving
video_validation_0000369,160.900000,168.000000,HighJump
video_validation_0000369,171.800000,178.200000,HighJump
video_validation_0000369,218.200000,225.600000,HighJump
video_validation_0000369,230.000000,236.000000,HighJump
video_validation_0000369,258.000000,262.400000,HighJump
video_validation_0000369,267.300000,269.900000,HighJump
video_validation_0000369,288.900000,292.500000,HighJump
video_validation_0000369,299.100000,304.600000,HighJump
video_validation_0000369,305.200000,307.600000,HighJump
video_validation_0000369,335.100000,342.300000,HighJump
video_validation_0000369,349.100000,355.200000,HighJump
video_validation_0000369,393.600000,396.900000,HighJump
video_validation_0000369,402.000000,407.800000,HighJump
video_validation_0000369,420.700000,425.500000,HighJump
video_validation_0000369,430.200000,433.500000,HighJump
video_validation_0000369,434.700000,437.400000,HighJump
video_validation_0000369,457.900000,462.700000,HighJump
video_validation_0000369,470.600000,474.500000,HighJump
video_validation_0000369,506.300000,511.200000,HighJump
video_validation_0000369,518.800000,522.200000,HighJump
video_validation_0000369,553.400000,557.300000,HighJump
video_validation_0000369,566.100000,571.400000,HighJump
video_validation_0000369,606.700000,612.000000,HighJump
video_validation_0000369,624.300000,628.400000,HighJump
video_validation_0000369,668.000000,673.900000,HighJump
video_validation_0000369,679.000000,681.600000,HighJump
video_validation_0000369,741.100000,745.600000,HighJump
video_validation_0000369,752.900000,756.600000,HighJump
video_validation_0000369,756.900000,759.600000,HighJump
video_validation_0000318,23.000000,28.300000,HammerThrow
video_validation_0000318,28.900000,34.300000,HammerThrow
video_validation_0000318,39.700000,45.400000,HammerThrow
video_validation_0000318,46.300000,52.000000,HammerThrow
video_validation_0000318,52.200000,57.800000,HammerThrow
video_validation_0000318,58.600000,63.500000,HammerThrow
video_validation_0000318,63.800000,68.800000,HammerThrow
video_validation_0000318,69.900000,74.400000,HammerThrow
video_validation_0000318,74.800000,79.000000,HammerThrow
video_validation_0000318,79.500000,84.700000,HammerThrow
video_validation_0000318,89.100000,97.000000,HammerThrow
video_validation_0000318,97.300000,104.000000,HammerThrow
video_validation_0000318,104.700000,108.600000,HammerThrow
video_validation_0000318,109.100000,115.000000,HammerThrow
video_validation_0000318,116.900000,121.700000,HammerThrow
video_validation_0000318,122.100000,125.800000,HammerThrow
video_validation_0000318,131.300000,141.000000,HammerThrow
video_validation_0000318,142.100000,155.400000,HammerThrow
video_validation_0000318,159.800000,164.900000,HammerThrow
video_validation_0000318,165.800000,171.300000,HammerThrow
video_validation_0000318,171.600000,174.500000,HammerThrow
video_validation_0000318,175.400000,180.500000,HammerThrow
video_validation_0000318,180.900000,186.700000,HammerThrow
video_validation_0000314,0.000000,9.100000,HammerThrow
video_validation_0000314,11.200000,20.400000,HammerThrow
video_validation_0000314,21.200000,30.100000,HammerThrow
video_validation_0000314,31.600000,38.200000,HammerThrow
video_validation_0000314,40.000000,49.100000,HammerThrow
video_validation_0000314,49.700000,58.700000,HammerThrow
video_validation_0000314,62.700000,70.600000,HammerThrow
video_validation_0000314,74.000000,82.100000,HammerThrow
video_validation_0000314,84.300000,92.200000,HammerThrow
video_validation_0000314,93.000000,100.000000,HammerThrow
video_validation_0000314,101.400000,110.400000,HammerThrow
video_validation_0000314,112.400000,119.300000,HammerThrow
video_validation_0000314,120.500000,130.200000,HammerThrow
video_validation_0000314,133.200000,140.300000,HammerThrow
video_validation_0000314,141.200000,148.700000,HammerThrow
video_validation_0000314,149.600000,157.300000,HammerThrow
video_validation_0000314,161.000000,169.000000,HammerThrow
video_validation_0000314,173.500000,182.500000,HammerThrow
video_validation_0000314,183.100000,190.200000,HammerThrow
video_validation_0000314,191.500000,199.000000,HammerThrow
video_validation_0000314,200.000000,210.000000,HammerThrow
video_validation_0000314,215.000000,222.000000,HammerThrow
video_validation_0000314,222.900000,228.800000,HammerThrow
video_validation_0000314,229.900000,235.900000,HammerThrow
video_validation_0000314,240.000000,248.600000,HammerThrow
video_validation_0000314,249.600000,254.800000,HammerThrow
video_validation_0000314,256.300000,263.100000,HammerThrow
video_validation_0000314,264.100000,271.400000,HammerThrow
video_validation_0000314,274.500000,282.700000,HammerThrow
video_validation_0000314,287.600000,295.300000,HammerThrow
video_validation_0000314,295.700000,303.000000,HammerThrow
video_validation_0000314,304.100000,315.100000,HammerThrow
video_validation_0000314,316.400000,326.900000,HammerThrow
video_validation_0000314,329.800000,338.200000,HammerThrow
video_validation_0000314,340.200000,344.800000,HammerThrow
video_validation_0000314,345.900000,354.300000,HammerThrow
video_validation_0000314,354.500000,362.600000,HammerThrow
video_validation_0000314,364.400000,371.500000,HammerThrow
video_validation_0000314,373.700000,381.100000,HammerThrow
video_validation_0000314,386.500000,393.300000,HammerThrow
video_validation_0000314,393.800000,402.700000,HammerThrow
video_validation_0000314,404.400000,411.500000,HammerThrow
video_validation_0000314,413.300000,420.700000,HammerThrow
video_validation_0000314,421.500000,428.100000,HammerThrow
video_validation_0000314,430.300000,436.900000,HammerThrow
video_validation_0000314,437.300000,444.000000,HammerThrow
video_validation_0000314,446.900000,452.600000,HammerThrow
video_validation_0000314,454.900000,462.900000,HammerThrow
video_validation_0000314,464.800000,470.600000,HammerThrow
video_validation_0000314,472.300000,479.000000,HammerThrow
video_validation_0000314,482.100000,489.800000,HammerThrow
video_validation_0000314,490.900000,497.700000,HammerThrow
video_validation_0000314,503.200000,510.300000,HammerThrow
video_validation_0000314,511.000000,520.200000,HammerThrow
video_validation_0000314,522.900000,528.200000,HammerThrow
video_validation_0000314,531.300000,538.000000,HammerThrow
video_validation_0000314,538.200000,547.400000,HammerThrow
video_validation_0000314,549.300000,555.300000,HammerThrow
video_validation_0000314,557.300000,563.900000,HammerThrow
video_validation_0000314,564.400000,571.500000,HammerThrow
video_validation_0000314,572.200000,582.300000,HammerThrow
video_validation_0000314,582.800000,591.500000,HammerThrow
video_validation_0000314,594.100000,600.900000,HammerThrow
video_validation_0000314,602.300000,609.400000,HammerThrow
video_validation_0000314,611.300000,619.200000,HammerThrow
video_validation_0000314,621.200000,626.100000,HammerThrow
video_validation_0000314,626.800000,633.700000,HammerThrow
video_validation_0000314,635.100000,641.000000,HammerThrow
video_validation_0000314,642.800000,648.300000,HammerThrow
video_validation_0000314,651.300000,658.500000,HammerThrow
video_validation_0000314,661.100000,669.000000,HammerThrow
video_validation_0000314,673.300000,681.400000,HammerThrow
video_validation_0000314,684.400000,689.500000,HammerThrow
video_validation_0000314,689.900000,699.100000,HammerThrow
video_validation_0000314,701.000000,706.800000,HammerThrow
video_validation_0000314,707.600000,713.700000,HammerThrow
video_validation_0000314,714.900000,722.400000,HammerThrow
video_validation_0000314,727.200000,734.000000,HammerThrow
video_validation_0000314,734.700000,741.800000,HammerThrow
video_validation_0000314,742.800000,750.600000,HammerThrow
video_validation_0000314,758.200000,764.900000,HammerThrow
video_validation_0000314,765.800000,770.300000,HammerThrow
video_validation_0000314,770.600000,777.400000,HammerThrow
video_validation_0000314,780.900000,788.500000,HammerThrow
video_validation_0000314,791.100000,797.500000,HammerThrow
video_validation_0000314,800.500000,807.300000,HammerThrow
video_validation_0000314,811.900000,819.300000,HammerThrow
video_validation_0000314,822.500000,829.300000,HammerThrow
video_validation_0000314,832.400000,838.800000,HammerThrow
