video-id,t-start,t-end,score,label
video_validation_0000059,4.800000,13.233333,37.319215,Billiards
video_validation_0000059,22.766667,31.300000,34.552561,Billiards
video_validation_0000059,37.766667,38.433333,13.360700,Billiards
video_validation_0000059,41.266667,54.400000,29.656649,Billiards
video_validation_0000059,55.733333,56.233333,4.972614,Billiards
video_validation_0000059,60.133333,60.366667,3.635590,Billiards
video_validation_0000059,67.466667,71.300000,31.405722,Billiards
video_validation_0000059,77.866667,78.600000,12.962521,Billiards
video_validation_0000059,81.333333,88.566667,32.645072,Billiards
video_validation_0000059,90.766667,95.300000,34.461558,Billiards
video_validation_0000059,101.900000,106.366667,25.470364,Billiards
video_validation_0000059,110.700000,115.866667,30.265763,Billiards
video_validation_0000059,123.100000,130.033333,18.516374,Billiards
video_validation_0000059,132.333333,137.766667,31.323953,Billiards
video_validation_0000059,144.700000,154.200000,38.840144,Billiards
video_validation_0000059,157.033333,157.200000,3.870798,Billiards
video_validation_0000059,166.500000,179.333333,37.279703,Billiards
video_validation_0000059,182.600000,195.000000,41.873837,Billiards
video_validation_0000059,201.400000,207.333333,32.016239,Billiards
video_validation_0000059,211.033333,219.433333,40.356497,Billiards
video_validation_0000682,0.000000,14.900000,32.721211,BaseballPitch
video_validation_0000682,15.666667,18.700000,7.362249,BaseballPitch
video_validation_0000682,19.466667,23.600000,7.995321,BaseballPitch
video_validation_0000682,32.266667,32.400000,1.870935,BaseballPitch
video_validation_0000682,33.733333,34.133333,2.920729,BaseballPitch
video_validation_0000682,35.033333,35.200000,0.961932,BaseballPitch
video_validation_0000682,47.966667,48.533333,3.383781,BaseballPitch
video_validation_0000682,49.800000,54.300000,7.022598,BaseballPitch
video_validation_0000682,55.233333,62.866667,14.024157,BaseballPitch
video_validation_0000682,69.500000,70.966667,2.636858,BaseballPitch
video_validation_0000682,73.866667,77.333333,11.319456,BaseballPitch
video_validation_0000682,78.133333,96.700000,32.573739,BaseballPitch
video_validation_0000682,114.233333,115.600000,5.901891,BaseballPitch
video_validation_0000682,116.533333,116.866667,3.213442,BaseballPitch
video_validation_0000682,142.266667,169.100000,25.709906,BaseballPitch
video_validation_0000176,0.000000,2.233333,12.119183,CricketShot
video_validation_0000176,5.033333,5.733333,7.388811,CricketShot
video_validation_0000176,6.833333,8.566667,10.631294,CricketShot
video_validation_0000176,10.100000,14.966667,20.326789,CricketShot
video_validation_0000176,16.466667,18.466667,14.056788,CricketShot
video_validation_0000176,19.633333,21.000000,11.032022,CricketShot
video_validation_0000176,22.266667,27.266667,19.244586,CricketShot
video_validation_0000176,28.900000,31.466667,17.050160,CricketShot
video_validation_0000176,32.600000,34.000000,13.769209,CricketShot
video_validation_0000176,35.466667,36.500000,7.900124,CricketShot
video_validation_0000176,39.533333,41.966667,16.445005,CricketShot
video_validation_0000176,44.733333,48.133333,10.816800,CricketShot
video_validation_0000176,49.666667,53.733333,16.518113,CricketShot
video_validation_0000176,55.200000,60.400000,20.533006,CricketShot
video_validation_0000176,62.200000,65.900000,15.627725,CricketShot
video_validation_0000176,68.900000,70.666667,8.499092,CricketShot
video_validation_0000176,76.233333,79.866667,13.600535,CricketShot
video_validation_0000176,80.700000,80.833333,2.222965,CricketShot
video_validation_0000176,82.666667,85.266667,13.682385,CricketShot
video_validation_0000176,86.833333,89.266667,14.886322,CricketShot
video_validation_0000176,90.133333,91.366667,10.857707,CricketShot
video_validation_0000176,92.466667,97.266667,19.998820,CricketShot
video_validation_0000176,98.866667,100.866667,10.858207,CricketShot
video_validation_0000176,102.200000,104.933333,22.722534,CricketShot
video_validation_0000176,106.500000,107.700000,11.225008,CricketShot
video_validation_0000176,109.866667,115.233333,17.581823,CricketShot
video_validation_0000176,117.000000,119.233333,13.453074,CricketShot
video_validation_0000176,120.600000,121.733333,8.861232,CricketShot
video_validation_0000176,123.066667,125.833333,16.397212,CricketShot
video_validation_0000176,129.600000,132.366667,16.550374,CricketShot
video_validation_0000419,0.000000,4.800000,30.438866,JavelinThrow
video_validation_0000419,8.880000,18.480000,31.133551,JavelinThrow
video_validation_0000419,20.200000,23.120000,12.881504,JavelinThrow
video_validation_0000419,27.320000,31.520000,29.357540,JavelinThrow
video_validation_0000419,32.360000,34.960000,13.637747,JavelinThrow
video_validation_0000419,36.480000,37.280000,2.330254,JavelinThrow
video_validation_0000419,38.200000,40.680000,13.335355,JavelinThrow
video_validation_0000419,43.360000,45.080000,3.884272,JavelinThrow
video_validation_0000419,55.040000,64.920000,41.908570,JavelinThrow
video_validation_0000419,68.920000,73.440000,37.184051,JavelinThrow
video_validation_0000419,78.560000,92.200000,30.224353,JavelinThrow
video_validation_0000419,94.800000,100.800000,30.402709,JavelinThrow
video_validation_0000419,102.920000,109.520000,28.185854,JavelinThrow
video_validation_0000419,111.120000,112.120000,4.405362,JavelinThrow
video_validation_0000419,117.360000,118.800000,5.814860,JavelinThrow
video_validation_0000419,122.200000,123.480000,7.379925,JavelinThrow
video_validation_0000419,130.880000,140.240000,31.792845,JavelinThrow
video_validation_0000419,144.920000,146.160000,7.973934,JavelinThrow
video_validation_0000419,147.240000,153.360000,20.590714,JavelinThrow
video_validation_0000419,155.600000,158.800000,15.984230,JavelinThrow
video_validation_0000419,162.760000,168.520000,32.467925,JavelinThrow
video_validation_0000419,171.480000,176.200000,19.932472,JavelinThrow
video_validation_0000419,179.120000,179.440000,0.199361,JavelinThrow
video_validation_0000419,185.800000,195.080000,33.327758,JavelinThrow
video_validation_0000419,202.160000,234.000000,36.928279,JavelinThrow
video_validation_0000419,235.320000,235.800000,4.295963,JavelinThrow
video_validation_0000419,237.960000,238.480000,3.169560,JavelinThrow
video_validation_0000419,240.640000,247.640000,29.317402,JavelinThrow
video_validation_0000419,250.920000,259.640000,26.037079,JavelinThrow
video_validation_0000419,262.520000,267.680000,16.017102,JavelinThrow
video_validation_0000419,270.480000,291.520000,28.050306,JavelinThrow
video_validation_0000419,292.640000,298.400000,28.822586,JavelinThrow
video_validation_0000419,307.320000,311.880000,18.801460,JavelinThrow
video_validation_0000419,313.360000,316.880000,16.322709,JavelinThrow
video_validation_0000419,320.000000,324.280000,6.802801,JavelinThrow
video_validation_0000419,328.640000,346.400000,29.183040,JavelinThrow
video_validation_0000419,361.560000,361.920000,2.195194,JavelinThrow
video_validation_0000419,369.560000,371.360000,10.126831,JavelinThrow
video_validation_0000419,372.920000,378.560000,10.338370,JavelinThrow
video_validation_0000419,402.720000,405.120000,12.836412,JavelinThrow
video_validation_0000419,412.080000,417.040000,20.285452,JavelinThrow
video_validation_0000419,422.680000,425.680000,14.378822,JavelinThrow
video_validation_0000419,427.880000,432.440000,18.826447,JavelinThrow
video_validation_0000419,434.600000,438.920000,14.510480,JavelinThrow
video_validation_0000419,440.680000,444.000000,17.654036,JavelinThrow
video_validation_0000419,452.840000,462.280000,34.745697,JavelinThrow
video_validation_0000419,465.440000,466.880000,10.024879,JavelinThrow
video_validation_0000419,467.960000,469.960000,15.140150,JavelinThrow
video_validation_0000419,473.080000,474.920000,11.962191,JavelinThrow
video_validation_0000419,475.880000,485.360000,23.135804,JavelinThrow
video_validation_0000419,498.080000,506.880000,29.616643,JavelinThrow
video_validation_0000419,508.960000,509.080000,0.229504,JavelinThrow
video_validation_0000419,512.440000,514.320000,11.960653,JavelinThrow
video_validation_0000419,515.280000,520.160000,23.854712,JavelinThrow
video_validation_0000419,521.720000,525.040000,20.183310,JavelinThrow
video_validation_0000419,526.720000,537.560000,37.071540,JavelinThrow
video_validation_0000419,539.240000,549.440000,23.563976,JavelinThrow
video_validation_0000419,560.360000,563.080000,13.002045,JavelinThrow
video_validation_0000419,564.520000,569.960000,21.509526,JavelinThrow
video_validation_0000419,570.880000,571.840000,9.793008,JavelinThrow
video_validation_0000419,573.720000,577.960000,25.147509,JavelinThrow
video_validation_0000419,579.560000,591.040000,30.739375,JavelinThrow
video_validation_0000419,592.720000,593.200000,4.760170,JavelinThrow
video_validation_0000419,598.440000,600.680000,5.426232,JavelinThrow
video_validation_0000419,601.640000,602.520000,8.227223,JavelinThrow
video_validation_0000419,608.960000,613.200000,16.251236,JavelinThrow
video_validation_0000419,615.320000,618.600000,18.027228,JavelinThrow
video_validation_0000419,625.120000,628.760000,15.312791,JavelinThrow
video_validation_0000419,630.080000,630.920000,6.569194,JavelinThrow
video_validation_0000419,633.640000,639.240000,20.600895,JavelinThrow
video_validation_0000419,643.200000,644.000000,6.562830,JavelinThrow
video_validation_0000419,644.880000,645.680000,5.807026,JavelinThrow
video_validation_0000419,648.640000,653.280000,13.997328,JavelinThrow
video_validation_0000419,676.440000,676.840000,0.964779,JavelinThrow
video_validation_0000419,681.360000,687.280000,11.856524,JavelinThrow
video_validation_0000419,690.040000,696.720000,35.625077,JavelinThrow
video_validation_0000419,700.320000,703.800000,12.866860,JavelinThrow
video_validation_0000419,706.440000,712.200000,20.647279,JavelinThrow
video_validation_0000419,713.760000,713.960000,5.113650,JavelinThrow
video_validation_0000419,715.040000,717.600000,13.802677,JavelinThrow
video_validation_0000419,722.280000,729.000000,31.574925,JavelinThrow
video_validation_0000419,731.840000,732.040000,3.754725,JavelinThrow
video_validation_0000419,734.320000,735.880000,9.546509,JavelinThrow
video_validation_0000419,737.720000,740.320000,14.497120,JavelinThrow
video_validation_0000419,742.320000,743.240000,2.969733,JavelinThrow
video_validation_0000419,749.240000,749.640000,8.562332,JavelinThrow
video_validation_0000419,754.000000,755.320000,5.562024,JavelinThrow
video_validation_0000419,777.680000,778.280000,8.456407,JavelinThrow
video_validation_0000419,780.520000,781.200000,4.974550,JavelinThrow
video_validation_0000419,783.920000,784.080000,7.096677,JavelinThrow
video_validation_0000419,785.200000,786.040000,7.507067,JavelinThrow
video_validation_0000419,786.920000,799.800000,33.557360,JavelinThrow
video_validation_0000419,804.560000,812.720000,26.098202,JavelinThrow
video_validation_0000419,824.920000,826.240000,7.693811,JavelinThrow
video_validation_0000419,827.280000,831.280000,20.711179,JavelinThrow
video_validation_0000419,843.760000,846.800000,13.077911,JavelinThrow
video_validation_0000419,850.240000,854.720000,35.110169,JavelinThrow
video_validation_0000419,859.480000,865.080000,21.142609,JavelinThrow
video_validation_0000419,866.920000,869.120000,15.835881,JavelinThrow
