video-id,t-start,t-end,score,label
video_validation_0000489,3.300000,5.466667,20.203618,LongJump
video_validation_0000489,6.533333,7.366667,12.677001,LongJump
video_validation_0000489,8.133333,14.533333,28.818382,LongJump
video_validation_0000489,17.500000,18.700000,1.704295,LongJump
video_validation_0000489,23.366667,35.133333,32.343123,LongJump
video_validation_0000489,44.033333,44.466667,2.231807,LongJump
video_validation_0000489,55.000000,55.166667,1.045840,LongJump
video_validation_0000489,63.033333,63.766667,7.003552,LongJump
video_validation_0000489,68.666667,70.100000,10.259296,LongJump
video_validation_0000489,84.100000,86.166667,7.986622,LongJump
video_validation_0000489,89.933333,91.600000,16.951095,LongJump
video_validation_0000489,92.366667,97.466667,31.804887,LongJump
video_validation_0000489,100.966667,102.733333,8.154352,LongJump
video_validation_0000489,109.600000,129.000000,35.666396,LongJump
video_validation_0000489,130.400000,133.500000,9.038234,LongJump
video_validation_0000489,161.633333,173.300000,31.138347,LongJump
video_validation_0000489,179.466667,201.833333,33.637022,LongJump
video_validation_0000931,11.133333,11.666667,7.412384,TennisSwing
video_validation_0000931,19.600000,76.133333,32.947282,TennisSwing
video_validation_0000931,77.133333,79.933333,7.067690,TennisSwing
video_validation_0000163,26.933333,31.266667,30.458142,Diving
video_validation_0000163,37.266667,41.166667,30.590676,Diving
video_validation_0000163,48.033333,51.466667,19.385698,Diving
video_validation_0000163,53.133333,58.066667,31.791598,Diving
video_validation_0000163,83.000000,84.033333,3.850164,Diving
video_validation_0000163,88.733333,92.666667,23.874110,Diving
video_validation_0000163,93.633333,103.466667,27.093139,Diving
video_validation_0000163,104.700000,109.333333,29.954068,Diving
video_validation_0000163,110.533333,113.900000,6.020431,Diving
video_validation_0000163,116.500000,122.600000,24.039561,Diving
video_validation_0000163,125.366667,150.500000,27.807821,Diving
video_validation_0000163,152.200000,158.233333,32.258273,Diving
video_validation_0000163,160.600000,169.300000,23.150088,Diving
video_validation_0000163,170.366667,180.666667,28.741812,Diving
video_validation_0000163,189.333333,194.466667,21.084980,Diving
video_validation_0000163,198.266667,202.600000,11.448979,Diving
video_validation_0000163,203.833333,204.666667,2.744353,Diving
video_validation_0000163,206.066667,206.266667,2.039654,Diving
video_validation_0000163,207.233333,210.600000,7.603768,Diving
