video-id,t-start,t-end,score,label
video_validation_0000664,1.500000,10.900000,19.868857,PoleVault
video_validation_0000664,16.200000,30.100000,34.498124,PoleVault
video_validation_0000664,32.766667,32.900000,1.108512,PoleVault
video_validation_0000664,33.900000,39.100000,39.543776,PoleVault
video_validation_0000664,41.633333,41.666667,-3.186830,PoleVault
video_validation_0000664,42.833333,49.533333,32.422650,PoleVault
video_validation_0000664,50.266667,60.233333,34.698468,PoleVault
video_validation_0000664,62.266667,68.966667,37.980000,PoleVault
video_validation_0000664,72.466667,81.566667,35.610639,PoleVault
video_validation_0000664,84.900000,105.566667,39.357546,PoleVault
video_validation_0000664,109.466667,114.300000,27.217540,PoleVault
video_validation_0000163,18.566667,20.600000,6.632470,CliffDiving
video_validation_0000163,26.966667,31.300000,27.830415,CliffDiving
video_validation_0000163,35.533333,35.900000,6.076735,CliffDiving
video_validation_0000163,37.200000,39.566667,22.706330,CliffDiving
video_validation_0000163,47.966667,51.466667,20.692996,CliffDiving
video_validation_0000163,53.166667,58.033333,29.984660,CliffDiving
video_validation_0000163,74.466667,74.566667,2.485589,CliffDiving
video_validation_0000163,79.466667,85.366667,16.992725,CliffDiving
video_validation_0000163,88.600000,92.766667,29.638878,CliffDiving
video_validation_0000163,93.566667,101.633333,30.177089,CliffDiving
video_validation_0000163,104.066667,108.966667,24.073957,CliffDiving
video_validation_0000163,116.466667,120.866667,31.619196,CliffDiving
video_validation_0000163,125.400000,131.100000,27.171000,CliffDiving
video_validation_0000163,133.200000,139.700000,16.759550,CliffDiving
video_validation_0000163,140.533333,150.433333,27.148688,CliffDiving
video_validation_0000163,152.233333,158.233333,34.168216,CliffDiving
video_validation_0000163,160.366667,169.266667,24.629293,CliffDiving
video_validation_0000163,170.466667,180.433333,28.941580,CliffDiving
video_validation_0000163,189.333333,210.666667,24.278577,CliffDiving
video_validation_0000163,214.100000,216.333333,6.489003,CliffDiving
video_validation_0000163,226.900000,233.833333,19.570080,CliffDiving
video_validation_0000282,0.000000,3.566667,9.234976,GolfSwing
video_validation_0000282,6.166667,6.966667,3.799799,GolfSwing
video_validation_0000282,7.766667,15.500000,20.310054,GolfSwing
video_validation_0000282,29.100000,36.133333,19.694796,GolfSwing
video_validation_0000176,0.000000,2.233333,12.119183,CricketShot
video_validation_0000176,5.033333,5.733333,7.388811,CricketShot
video_validation_0000176,6.833333,8.566667,10.631294,CricketShot
video_validation_0000176,10.100000,14.966667,20.326789,CricketShot
video_validation_0000176,16.466667,18.466667,14.056788,CricketShot
video_validation_0000176,19.633333,21.000000,11.032022,CricketShot
video_validation_0000176,22.266667,27.266667,19.244586,CricketShot
video_validation_0000176,28.900000,31.466667,17.050160,CricketShot
video_validation_0000176,32.600000,34.000000,13.769209,CricketShot
video_validation_0000176,35.466667,36.500000,7.900124,CricketShot
video_validation_0000176,39.533333,41.966667,16.445005,CricketShot
video_validation_0000176,44.733333,48.133333,10.816800,CricketShot
video_validation_0000176,49.666667,53.733333,16.518113,CricketShot
video_validation_0000176,55.200000,60.400000,20.533006,CricketShot
video_validation_0000176,62.200000,65.900000,15.627725,CricketShot
video_validation_0000176,68.900000,70.666667,8.499092,CricketShot
video_validation_0000176,76.233333,79.866667,13.600535,CricketShot
video_validation_0000176,80.700000,80.833333,2.222965,CricketShot
video_validation_0000176,82.666667,85.266667,13.682385,CricketShot
video_validation_0000176,86.833333,89.266667,14.886322,CricketShot
video_validation_0000176,90.133333,91.366667,10.857707,CricketShot
video_validation_0000176,92.466667,97.266667,19.998820,CricketShot
video_validation_0000176,98.866667,100.866667,10.858207,CricketShot
video_validation_0000176,102.200000,104.933333,22.722534,CricketShot
video_validation_0000176,106.500000,107.700000,11.225008,CricketShot
video_validation_0000176,109.866667,115.233333,17.581823,CricketShot
video_validation_0000176,117.000000,119.233333,13.453074,CricketShot
video_validation_0000176,120.600000,121.733333,8.861232,CricketShot
video_validation_0000176,123.066667,125.833333,16.397212,CricketShot
video_validation_0000176,129.600000,132.366667,16.550374,CricketShot
video_validation_0000178,5.866667,7.066667,4.823145,CricketBowling
video_validation_0000178,9.300000,16.933333,32.613400,CricketBowling
video_validation_0000178,30.333333,39.466667,30.214877,CricketBowling
video_validation_0000178,41.966667,43.766667,21.903466,CricketBowling
video_validation_0000178,47.933333,50.966667,21.373545,CricketBowling
video_validation_0000178,52.566667,54.733333,13.703615,CricketBowling
video_validation_0000178,56.466667,71.433333,37.071038,CricketBowling
video_validation_0000178,78.800000,84.366667,28.878584,CricketBowling
video_validation_0000178,86.300000,91.966667,28.956514,CricketBowling
video_validation_0000178,96.033333,97.233333,12.491965,CricketBowling
video_validation_0000178,100.400000,102.500000,11.097666,CricketBowling
video_validation_0000178,104.700000,104.766667,0.747593,CricketBowling
video_validation_0000178,106.966667,108.233333,9.942723,CricketBowling
video_validation_0000283,0.000000,0.833333,7.355103,GolfSwing
video_validation_0000283,2.233333,5.066667,6.132363,GolfSwing
video_validation_0000283,7.900000,9.766667,2.721455,GolfSwing
video_validation_0000283,11.866667,15.000000,8.233233,GolfSwing
video_validation_0000283,16.766667,19.733333,6.341074,GolfSwing
video_validation_0000283,24.133333,25.066667,4.727944,GolfSwing
video_validation_0000283,31.666667,32.400000,5.182645,GolfSwing
video_validation_0000283,34.266667,35.366667,8.527894,GolfSwing
video_validation_0000283,38.066667,41.933333,8.999643,GolfSwing
video_validation_0000283,42.933333,44.466667,11.615707,GolfSwing
video_validation_0000283,47.666667,48.566667,7.757987,GolfSwing
video_validation_0000283,49.900000,57.933333,12.322124,GolfSwing
video_validation_0000283,58.700000,61.633333,8.068854,GolfSwing
video_validation_0000182,5.033333,6.566667,9.663350,CricketShot
video_validation_0000182,7.266667,19.700000,23.094791,CricketShot
video_validation_0000182,20.700000,22.400000,10.417322,CricketShot
video_validation_0000182,23.233333,30.900000,21.484498,CricketShot
video_validation_0000182,32.000000,40.533333,23.168793,CricketShot
video_validation_0000182,41.966667,46.000000,13.139398,CricketShot
