video-id,t-start,t-end,score,label
video_validation_0000282,0.000000,3.566667,9.234976,GolfSwing
video_validation_0000282,6.166667,6.966667,3.799799,GolfSwing
video_validation_0000282,7.766667,15.500000,20.310054,GolfSwing
video_validation_0000282,29.100000,36.133333,19.694796,GolfSwing
video_validation_0000059,4.800000,13.233333,37.319215,Billiards
video_validation_0000059,22.766667,31.300000,34.552561,Billiards
video_validation_0000059,37.766667,38.433333,13.360700,Billiards
video_validation_0000059,41.266667,54.400000,29.656649,Billiards
video_validation_0000059,55.733333,56.233333,4.972614,Billiards
video_validation_0000059,60.133333,60.366667,3.635590,Billiards
video_validation_0000059,67.466667,71.300000,31.405722,Billiards
video_validation_0000059,77.866667,78.600000,12.962521,Billiards
video_validation_0000059,81.333333,88.566667,32.645072,Billiards
video_validation_0000059,90.766667,95.300000,34.461558,Billiards
video_validation_0000059,101.900000,106.366667,25.470364,Billiards
video_validation_0000059,110.700000,115.866667,30.265763,Billiards
video_validation_0000059,123.100000,130.033333,18.516374,Billiards
video_validation_0000059,132.333333,137.766667,31.323953,Billiards
video_validation_0000059,144.700000,154.200000,38.840144,Billiards
video_validation_0000059,157.033333,157.200000,3.870798,Billiards
video_validation_0000059,166.500000,179.333333,37.279703,Billiards
video_validation_0000059,182.600000,195.000000,41.873837,Billiards
video_validation_0000059,201.400000,207.333333,32.016239,Billiards
video_validation_0000059,211.033333,219.433333,40.356497,Billiards
video_validation_0000419,0.000000,4.800000,30.438866,JavelinThrow
video_validation_0000419,8.880000,18.480000,31.133551,JavelinThrow
video_validation_0000419,20.200000,23.120000,12.881504,JavelinThrow
video_validation_0000419,27.320000,31.520000,29.357540,JavelinThrow
video_validation_0000419,32.360000,34.960000,13.637747,JavelinThrow
video_validation_0000419,36.480000,37.280000,2.330254,JavelinThrow
video_validation_0000419,38.200000,40.680000,13.335355,JavelinThrow
video_validation_0000419,43.360000,45.080000,3.884272,JavelinThrow
video_validation_0000419,55.040000,64.920000,41.908570,JavelinThrow
video_validation_0000419,68.920000,73.440000,37.184051,JavelinThrow
video_validation_0000419,78.560000,92.200000,30.224353,JavelinThrow
video_validation_0000419,94.800000,100.800000,30.402709,JavelinThrow
video_validation_0000419,102.920000,109.520000,28.185854,JavelinThrow
video_validation_0000419,111.120000,112.120000,4.405362,JavelinThrow
video_validation_0000419,117.360000,118.800000,5.814860,JavelinThrow
video_validation_0000419,122.200000,123.480000,7.379925,JavelinThrow
video_validation_0000419,130.880000,140.240000,31.792845,JavelinThrow
video_validation_0000419,144.920000,146.160000,7.973934,JavelinThrow
video_validation_0000419,147.240000,153.360000,20.590714,JavelinThrow
video_validation_0000419,155.600000,158.800000,15.984230,JavelinThrow
video_validation_0000419,162.760000,168.520000,32.467925,JavelinThrow
video_validation_0000419,171.480000,176.200000,19.932472,JavelinThrow
video_validation_0000419,179.120000,179.440000,0.199361,JavelinThrow
video_validation_0000419,185.800000,195.080000,33.327758,JavelinThrow
video_validation_0000419,202.160000,234.000000,36.928279,JavelinThrow
video_validation_0000419,235.320000,235.800000,4.295963,JavelinThrow
video_validation_0000419,237.960000,238.480000,3.169560,JavelinThrow
video_validation_0000419,240.640000,247.640000,29.317402,JavelinThrow
video_validation_0000419,250.920000,259.640000,26.037079,JavelinThrow
video_validation_0000419,262.520000,267.680000,16.017102,JavelinThrow
video_validation_0000419,270.480000,291.520000,28.050306,JavelinThrow
video_validation_0000419,292.640000,298.400000,28.822586,JavelinThrow
video_validation_0000419,307.320000,311.880000,18.801460,JavelinThrow
video_validation_0000419,313.360000,316.880000,16.322709,JavelinThrow
video_validation_0000419,320.000000,324.280000,6.802801,JavelinThrow
video_validation_0000419,328.640000,346.400000,29.183040,JavelinThrow
video_validation_0000419,361.560000,361.920000,2.195194,JavelinThrow
video_validation_0000419,369.560000,371.360000,10.126831,JavelinThrow
video_validation_0000419,372.920000,378.560000,10.338370,JavelinThrow
video_validation_0000419,402.720000,405.120000,12.836412,JavelinThrow
video_validation_0000419,412.080000,417.040000,20.285452,JavelinThrow
video_validation_0000419,422.680000,425.680000,14.378822,JavelinThrow
video_validation_0000419,427.880000,432.440000,18.826447,JavelinThrow
video_validation_0000419,434.600000,438.920000,14.510480,JavelinThrow
video_validation_0000419,440.680000,444.000000,17.654036,JavelinThrow
video_validation_0000419,452.840000,462.280000,34.745697,JavelinThrow
video_validation_0000419,465.440000,466.880000,10.024879,JavelinThrow
video_validation_0000419,467.960000,469.960000,15.140150,JavelinThrow
video_validation_0000419,473.080000,474.920000,11.962191,JavelinThrow
video_validation_0000419,475.880000,485.360000,23.135804,JavelinThrow
video_validation_0000419,498.080000,506.880000,29.616643,JavelinThrow
video_validation_0000419,508.960000,509.080000,0.229504,JavelinThrow
video_validation_0000419,512.440000,514.320000,11.960653,JavelinThrow
video_validation_0000419,515.280000,520.160000,23.854712,JavelinThrow
video_validation_0000419,521.720000,525.040000,20.183310,JavelinThrow
video_validation_0000419,526.720000,537.560000,37.071540,JavelinThrow
video_validation_0000419,539.240000,549.440000,23.563976,JavelinThrow
video_validation_0000419,560.360000,563.080000,13.002045,JavelinThrow
video_validation_0000419,564.520000,569.960000,21.509526,JavelinThrow
video_validation_0000419,570.880000,571.840000,9.793008,JavelinThrow
video_validation_0000419,573.720000,577.960000,25.147509,JavelinThrow
video_validation_0000419,579.560000,591.040000,30.739375,JavelinThrow
video_validation_0000419,592.720000,593.200000,4.760170,JavelinThrow
video_validation_0000419,598.440000,600.680000,5.426232,JavelinThrow
video_validation_0000419,601.640000,602.520000,8.227223,JavelinThrow
video_validation_0000419,608.960000,613.200000,16.251236,JavelinThrow
video_validation_0000419,615.320000,618.600000,18.027228,JavelinThrow
video_validation_0000419,625.120000,628.760000,15.312791,JavelinThrow
video_validation_0000419,630.080000,630.920000,6.569194,JavelinThrow
video_validation_0000419,633.640000,639.240000,20.600895,JavelinThrow
video_validation_0000419,643.200000,644.000000,6.562830,JavelinThrow
video_validation_0000419,644.880000,645.680000,5.807026,JavelinThrow
video_validation_0000419,648.640000,653.280000,13.997328,JavelinThrow
video_validation_0000419,676.440000,676.840000,0.964779,JavelinThrow
video_validation_0000419,681.360000,687.280000,11.856524,JavelinThrow
video_validation_0000419,690.040000,696.720000,35.625077,JavelinThrow
video_validation_0000419,700.320000,703.800000,12.866860,JavelinThrow
video_validation_0000419,706.440000,712.200000,20.647279,JavelinThrow
video_validation_0000419,713.760000,713.960000,5.113650,JavelinThrow
video_validation_0000419,715.040000,717.600000,13.802677,JavelinThrow
video_validation_0000419,722.280000,729.000000,31.574925,JavelinThrow
video_validation_0000419,731.840000,732.040000,3.754725,JavelinThrow
video_validation_0000419,734.320000,735.880000,9.546509,JavelinThrow
video_validation_0000419,737.720000,740.320000,14.497120,JavelinThrow
video_validation_0000419,742.320000,743.240000,2.969733,JavelinThrow
video_validation_0000419,749.240000,749.640000,8.562332,JavelinThrow
video_validation_0000419,754.000000,755.320000,5.562024,JavelinThrow
video_validation_0000419,777.680000,778.280000,8.456407,JavelinThrow
video_validation_0000419,780.520000,781.200000,4.974550,JavelinThrow
video_validation_0000419,783.920000,784.080000,7.096677,JavelinThrow
video_validation_0000419,785.200000,786.040000,7.507067,JavelinThrow
video_validation_0000419,786.920000,799.800000,33.557360,JavelinThrow
video_validation_0000419,804.560000,812.720000,26.098202,JavelinThrow
video_validation_0000419,824.920000,826.240000,7.693811,JavelinThrow
video_validation_0000419,827.280000,831.280000,20.711179,JavelinThrow
video_validation_0000419,843.760000,846.800000,13.077911,JavelinThrow
video_validation_0000419,850.240000,854.720000,35.110169,JavelinThrow
video_validation_0000419,859.480000,865.080000,21.142609,JavelinThrow
video_validation_0000419,866.920000,869.120000,15.835881,JavelinThrow
video_validation_0000419,875.960000,878.640000,13.615826,JavelinThrow
video_validation_0000419,882.200000,882.960000,7.707789,JavelinThrow
video_validation_0000419,884.280000,888.280000,9.993408,JavelinThrow
video_validation_0000982,2.533333,3.566667,9.485940,VolleyballSpiking
video_validation_0000982,4.366667,8.433333,16.606214,VolleyballSpiking
video_validation_0000982,12.800000,18.833333,31.852826,VolleyballSpiking
video_validation_0000154,5.200000,32.866667,37.608883,CleanAndJerk
video_validation_0000154,34.100000,34.400000,4.935988,CleanAndJerk
video_validation_0000283,0.000000,0.833333,7.355103,GolfSwing
video_validation_0000283,2.233333,5.066667,6.132363,GolfSwing
video_validation_0000283,7.900000,9.766667,2.721455,GolfSwing
video_validation_0000283,11.866667,15.000000,8.233233,GolfSwing
video_validation_0000283,16.766667,19.733333,6.341074,GolfSwing
video_validation_0000283,24.133333,25.066667,4.727944,GolfSwing
video_validation_0000283,31.666667,32.400000,5.182645,GolfSwing
video_validation_0000283,34.266667,35.366667,8.527894,GolfSwing
video_validation_0000283,38.066667,41.933333,8.999643,GolfSwing
video_validation_0000283,42.933333,44.466667,11.615707,GolfSwing
video_validation_0000283,47.666667,48.566667,7.757987,GolfSwing
video_validation_0000283,49.900000,57.933333,12.322124,GolfSwing
video_validation_0000283,58.700000,61.633333,8.068854,GolfSwing
video_validation_0000411,0.000000,1.625000,5.574936,JavelinThrow
video_validation_0000411,4.583333,7.875000,16.638475,JavelinThrow
video_validation_0000411,53.333333,54.750000,7.586147,JavelinThrow
video_validation_0000411,102.333333,102.666667,3.045869,JavelinThrow
video_validation_0000411,104.291667,107.125000,9.929594,JavelinThrow
video_validation_0000411,118.375000,119.083333,7.302480,JavelinThrow
video_validation_0000411,137.541667,140.583333,12.510441,JavelinThrow
video_validation_0000411,150.041667,150.541667,6.114419,JavelinThrow
video_validation_0000411,159.166667,163.666667,17.031989,JavelinThrow
video_validation_0000411,181.333333,182.375000,2.649079,JavelinThrow
video_validation_0000411,184.000000,185.000000,6.548622,JavelinThrow
video_validation_0000411,189.541667,220.125000,38.253905,JavelinThrow
video_validation_0000411,229.875000,231.666667,15.647210,JavelinThrow
video_validation_0000411,233.083333,240.750000,26.598102,JavelinThrow
video_validation_0000411,245.083333,246.083333,12.895474,JavelinThrow
video_validation_0000411,250.916667,275.708333,32.883684,JavelinThrow
video_validation_0000411,277.166667,289.833333,37.901629,JavelinThrow
video_validation_0000411,293.916667,295.208333,14.030494,JavelinThrow
video_validation_0000411,298.125000,302.000000,15.488434,JavelinThrow
video_validation_0000411,305.000000,306.208333,3.136494,JavelinThrow
video_validation_0000411,307.083333,318.625000,36.813827,JavelinThrow
video_validation_0000411,321.250000,325.125000,15.287826,JavelinThrow
video_validation_0000411,328.166667,342.458333,24.866606,JavelinThrow
video_validation_0000411,343.583333,345.375000,4.285454,JavelinThrow
video_validation_0000411,350.041667,375.125000,35.014319,JavelinThrow
video_validation_0000411,378.416667,383.583333,22.149576,JavelinThrow
video_validation_0000411,384.625000,387.000000,9.604295,JavelinThrow
video_validation_0000411,388.000000,397.708333,23.845890,JavelinThrow
video_validation_0000411,408.125000,417.958333,38.396723,JavelinThrow
video_validation_0000411,420.791667,424.291667,23.773803,JavelinThrow
video_validation_0000411,434.375000,451.333333,41.394993,JavelinThrow
video_validation_0000411,454.250000,455.000000,14.709863,JavelinThrow
video_validation_0000411,460.833333,464.375000,8.894930,JavelinThrow
video_validation_0000411,465.583333,468.041667,10.544545,JavelinThrow
video_validation_0000411,469.583333,477.458333,29.236446,JavelinThrow
video_validation_0000411,500.166667,502.250000,14.045137,JavelinThrow
video_validation_0000411,521.125000,533.958333,36.391411,JavelinThrow
video_validation_0000411,534.875000,544.166667,40.021724,JavelinThrow
video_validation_0000411,545.208333,550.000000,18.788877,JavelinThrow
video_validation_0000411,560.041667,575.458333,37.112333,JavelinThrow
video_validation_0000411,583.583333,586.916667,18.962745,JavelinThrow
video_validation_0000411,588.500000,599.416667,36.860693,JavelinThrow
video_validation_0000411,605.791667,606.583333,6.043560,JavelinThrow
video_validation_0000411,611.458333,612.083333,7.341318,JavelinThrow
video_validation_0000411,613.916667,615.375000,5.734260,JavelinThrow
video_validation_0000411,631.416667,667.875000,34.474506,JavelinThrow
video_validation_0000411,669.083333,671.083333,6.242924,JavelinThrow
video_validation_0000411,672.458333,672.625000,1.327287,JavelinThrow
video_validation_0000411,677.708333,680.041667,9.758817,JavelinThrow
video_validation_0000411,681.750000,683.416667,3.683910,JavelinThrow
video_validation_0000411,684.750000,705.083333,31.435711,JavelinThrow
video_validation_0000411,706.000000,708.083333,6.376974,JavelinThrow
video_validation_0000411,715.500000,715.750000,4.333377,JavelinThrow
video_validation_0000411,718.166667,721.166667,12.793678,JavelinThrow
video_validation_0000411,722.833333,730.125000,24.258341,JavelinThrow
video_validation_0000411,742.083333,744.666667,7.646247,JavelinThrow
video_validation_0000411,752.291667,753.416667,9.590529,JavelinThrow
video_validation_0000411,756.166667,756.291667,1.629099,JavelinThrow
video_validation_0000411,757.708333,758.333333,3.325752,JavelinThrow
video_validation_0000411,759.458333,775.500000,37.813702,JavelinThrow
video_validation_0000411,779.583333,790.583333,24.282455,JavelinThrow
video_validation_0000411,791.500000,795.916667,20.619936,JavelinThrow
video_validation_0000411,798.208333,800.916667,17.488809,JavelinThrow
video_validation_0000411,802.208333,802.375000,3.002850,JavelinThrow
video_validation_0000411,807.166667,809.916667,7.897663,JavelinThrow
video_validation_0000414,2.800000,3.633333,2.666482,JavelinThrow
video_validation_0000414,13.866667,51.300000,29.564073,JavelinThrow
video_validation_0000414,52.033333,62.500000,33.066666,JavelinThrow
video_validation_0000414,65.166667,70.466667,20.127919,JavelinThrow
video_validation_0000414,74.633333,78.100000,9.903155,JavelinThrow
video_validation_0000414,82.700000,92.833333,32.336613,JavelinThrow
video_validation_0000414,110.900000,113.866667,35.213603,JavelinThrow
video_validation_0000414,130.633333,133.800000,19.612510,JavelinThrow
video_validation_0000414,134.800000,139.666667,26.071162,JavelinThrow
video_validation_0000414,141.333333,142.300000,5.994019,JavelinThrow
video_validation_0000414,143.800000,154.200000,37.617522,JavelinThrow
video_validation_0000414,164.833333,170.166667,27.104064,JavelinThrow
video_validation_0000414,176.833333,178.833333,11.094226,JavelinThrow
video_validation_0000414,184.066667,188.200000,19.032875,JavelinThrow
video_validation_0000414,191.166667,193.266667,10.638165,JavelinThrow
video_validation_0000414,195.766667,198.366667,15.257037,JavelinThrow
video_validation_0000414,202.033333,211.766667,35.684322,JavelinThrow
video_validation_0000414,217.100000,233.333333,41.343844,JavelinThrow
video_validation_0000414,235.733333,236.266667,5.130559,JavelinThrow
video_validation_0000414,252.100000,256.733333,35.351745,JavelinThrow
video_validation_0000414,269.266667,272.100000,25.362562,JavelinThrow
video_validation_0000414,276.500000,281.433333,40.864238,JavelinThrow
video_validation_0000414,286.700000,291.500000,39.486022,JavelinThrow
video_validation_0000289,6.733333,9.700000,8.748876,GolfSwing
video_validation_0000289,10.833333,12.666667,8.656953,GolfSwing
video_validation_0000289,14.233333,26.666667,19.383225,GolfSwing
video_validation_0000289,43.766667,59.033333,16.609270,GolfSwing
video_validation_0000289,60.900000,61.466667,4.757808,GolfSwing
video_validation_0000289,64.300000,67.733333,8.365596,GolfSwing
video_validation_0000289,73.800000,124.100000,26.677662,GolfSwing
video_validation_0000981,0.000000,9.300000,29.981377,VolleyballSpiking
video_validation_0000981,12.700000,14.433333,20.291602,VolleyballSpiking
video_validation_0000981,20.133333,25.533333,21.777308,VolleyballSpiking
video_validation_0000981,30.500000,30.966667,5.084603,VolleyballSpiking
video_validation_0000981,33.433333,33.766667,3.319659,VolleyballSpiking
video_validation_0000981,35.733333,39.200000,22.441911,VolleyballSpiking
